Language;Hash;Sentence;Context
en_US;120a08fac79ab3afde0a7b881eaae3b2;{name count} others;In the phrase: "{name1} and {name count others} wished a product on {GetSocial C ac}."
en_US;120c5003203675e8231e92008f6df0d9;{product count} products;In the phrase: "{name1} and {name count others} thought about {product count products} on {GetSocial C ac}."
en_US;12214acb1b8821f54e87adaa3a2a13ef;a product you loved;
en_US;122c41217cff9890130d3bce67564d04;{content count} contents;In the phrase: "{name1} and {name2} loved {content count contents} on {GetSocial C ac}."
en_US;12340473773b88622d364d7d29fc5454;Is reacting to {content1} on {GetSocial C ac}.;
en_US;124c87bb20f73a205c10eda783cad5c7;{name1} and {name count others} loved {product count products} on {GetSocial C ac}.;
en_US;126429dd6d3a12db497888e94fffd254;{product count} other products;In the phrase: "{name1} and {name count others} suggested {product1} and {product count other products} on {GetSocial C ac}."
en_US;1269457eeed9e5c52332d53d9d3a13a8;contents you lolled at;
en_US;127baf7a0463cafa6c1b3d7b119bdbd1;{name1} is agreeing with {content count contents} on {GetSocial C ac}.;
en_US;128b110aa1dc8b4a413f40834e931e6b;{name count} others;In the phrase: "{name1} and {name count others} lolled {content1} and {content2} on {GetSocial C ac}."
en_US;129dc21ebf6398b5a0acfdd66d056283;a content she supported;
en_US;12de1cc31cef8b20ae1d5e116bf5b2d5;{name1} and {name2} suggested a content on {GetSocial C ac}.;
en_US;1313a13d1d4b26d92a5694871379c3bb;{name1} and {name2} are disagreeing with {content1} and {content2} on {GetSocial C ac}.;
en_US;1318888f4df5cbb7377bdebf3234aac7;You and {name count} others applauded this.;
en_US;134a879eea48613b9eb1da63fef3596c;{name1} and {name count others} disagreed with {content count contents} on {GetSocial C ac}.;
en_US;135792efa774185e9fe3e19325caadba;{content count} contents;In the phrase: "{name1} and {name2} are supporting {content count contents} on {GetSocial C ac}."
en_US;1368c883f8cc5c3a6d391eea18ad9cca;{name1} and {name count others} thought about {content1} and {content2} on {GetSocial C ac}.;
en_US;1380fd558278b7f36421dcca049a0642;{name} protested at {number} contents.;
en_US;13993e76f1e27c650a49f6150787b5d2;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=a product and other requests}."
en_US;13c7954f5330376001672635a89c2bd2;{name1} opposed {content1} on {GetSocial C ac}.;
en_US;13e042f77b301df9cfe19a8c0656d4a7;{product count} products;In the phrase: "{name1} and {name2} thought about {product count products} on {GetSocial C ac}."
en_US;13eb9222f8e24ae58bd68acffcf98bb5;{name1} and {name2} are loving {product count products} on {GetSocial C ac}.;
en_US;1405f058d03d71a552e7700f80152e62;{product count} products;In the phrase: "{name1} lolled at {product count products} on {GetSocial C ac}."
en_US;1423feccccaca696f3a81240a4852ac0;{name} lolled at a content.;
en_US;14305154a91d7775752c66527b735eed;{name count} others;In the phrase: "{name1} and {name count others} are smiling at {content1} and {content2} on {GetSocial C ac}."
en_US;146fe682866db5593afbcfa469a9a518;{name1} and {name count others} demanded {product1} and {product2} on {GetSocial C ac}.;
en_US;147986a7a48ff009e7d93d22791e9b0a;{name1} fancied {product1}.;
en_US;14a0529ccc9dc870a2382b2560cd7c86;a product;In the phrase: "{name} sent you {=a product}."
en_US;14b212fbcace43a4fc72f9b5f93a9cdf;{name1} and {name count others} lolled {content1} on {GetSocial C ac}.;
en_US;14b3ff867eb435583c17674360da0eb8;{name1} and {name count} others applauded this.;
en_US;14c2ad5bd1d333794644dfea6cd7911b;You and {name1} demanded this.;
en_US;14cb9de56104686c50918ae5c93d4967;{name} is smiling at {number} contents.;
en_US;14cdc07299fb90b83194ad2c8c5a8185;{name count} others;In the phrase: "{name1} and {name count others} needed {product count products} on {GetSocial C ac}."
en_US;14cf520f2778a0e365740717f84260de;{product count} products;In the phrase: "{name1} smiled at {product count products} on {GetSocial C ac}."
en_US;14eb4a4e2c708b0887ef3cc20dd5c6a9;a content and other requests;In the phrase: "{name1} and {name2} asked you for {=a content and other requests}."
en_US;14f2622591f97d4122b588f355ee8aca;{name1} disagreed with {content1} on {GetSocial C ac}.;
en_US;14f3ce58ceb57470d4cab81994152080;{content count} contents;In the phrase: "{name1} and {name count others} lolled {content count contents} on {GetSocial C ac}."
en_US;151567e1c18a5ac9cabb85670ca57a03;{product count} other products;In the phrase: "{name1} is wishing {product1} and {product count other products} on {GetSocial C ac}."
en_US;152fe19a437bb9f47307231cf2579433;{name1} is protesting at {content count contents} on {GetSocial C ac}.;
en_US;15555a4db9d00aad5efcf12b6940b907;{name1} respected {content1}.;
en_US;15802b9149d48ae2017083742fec6bab;{name1} and {name count others} are fancying {product1} and {product count other products} on {GetSocial C ac}.;
en_US;1590014d73f281b5458266a519461c24;{name1} and {name2} disagreed with {content1} on {GetSocial C ac}.;
en_US;15c1d9791b2cbcb301b4e66c9fba728a;{name1} smiled at {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;15c26ea7003aa7ab1642c13ee8d67f28;a content {name} opposed;
en_US;15c5318a805eb36840d6e22071955eab;Is suggesting {content1}.;
en_US;1636465f06fecf46173c7f9dc9b36389;{name1} thought about {product count products} on {GetSocial C ac}.;
en_US;165435c16b9293f0d04699cbb6fa5fd6;{name1} and {name count others} are thinking about {product1} on {GetSocial C ac}.;
en_US;165fae65e9f26fbe25676214a1916cf5;contents they approved;
en_US;170e9f002dc1c8218de5ceadbf4050be;{product count} other products;In the phrase: "{name1} and {name2} demanded {product1} and {product count other products} on {GetSocial C ac}."
en_US;1722e6c47278be48757a27b9f44b9041;{content count} contents;In the phrase: "{name1} disapproved {content count contents} on {GetSocial C ac}."
en_US;174fe8d73be837a5231136bece633172;{name1} and {name count others} protested at {content count contents} on {GetSocial C ac}.;
en_US;17bbe2d3cbf358fd9934f59c6102ca9b;You and {name count} others protested at this.;
en_US;17dedcbd5869445ff3d9fe7623566327;1 other smiled at this.;
en_US;18019c35e6f3b79f4a0f2a55a82850dc;{name1} and {name count others} are wishing {product count products} on {GetSocial C ac}.;
en_US;182666b0e8d091369ee4563f5dec643a;{name1} approved {content1} and {content2} on {GetSocial C ac}.;
en_US;183d04f55bd9a43740bc5c5f44875c65;{name} had a product.;
en_US;1867222a15801cd470ffab5b5fea8fbe;{name} is having {number} products on {application}.;
en_US;1887152191c32b3efb835b0f51e87966;{name1} is thinking about {content1} and {content2} on {GetSocial C ac}.;
en_US;1888c2f80303cc25c2f1b04bebd84eed;{name1} and {name count others} are needing {product1} on {GetSocial C ac}.;
en_US;189a035f359414b1f15d2d3098b13835;contents {name} loved;
en_US;189c60a0cccba55ea948c3381d5f503b;a product you needed;
en_US;18a03991df8e7d6bb9c27c5237b2716d;{count} contents and other requests;In the phrase: "{name1} and {name count others} sent you {=[count] contents and other requests}."
en_US;18b184156ceb90359cba1a35b76209cd;{content count} contents;In the phrase: "{name1} and {name count others} thought about {content count contents} on {GetSocial C ac}."
en_US;18ba6228cd1c64efba63e56cc0d79ae7;{name1} and {name count others} sent you {=a product and other requests}.;
en_US;18c111d4acc7bdbe32aa21b244a304bb;{name1} and {name count others} had a product on {GetSocial C ac}.;
en_US;18c16265625c3a9c5c2f506d5f42e164;{name1} is having {product1} and {product2} on {GetSocial C ac}.;
en_US;18c37f49bca9612a66c25cb582f1c48b;{name1} wished {product1} and {product count other products} on {GetSocial C ac}.;
en_US;18f276f4722d8d9df89ad423411a59e8;contents he protested at;
en_US;191a85c38d480f75a49613766c956df2;{name1} and {name2} reacted to {content1} on {GetSocial C ac}.;
en_US;194b3f4f17708be0a7a419c85bb25818;products she reacted to;
en_US;1989eedc977e6bb5f9e0bc5811b9362a;{name1} needed {product1}.;
en_US;199380d3f2868864c1b79c904ca6872b;{product count} products;In the phrase: "{name1} and {name count others} are suggesting {product count products} on {GetSocial C ac}."
en_US;19a5de431c6c67374917a91e7e330cee;{name count} others;In the phrase: "{name1} and {name count others} smiled at {product count products} on {GetSocial C ac}."
en_US;19c6a7641f8b280419c268af282a8625;{name} sent you {=a product}:;preview of item that user gives to you in apprequest
en_US;19cef1b217577e4b920d8cfbd941a318;{name} is protesting at {number} contents on {application}.;
en_US;19d08474cf96b89e27ce0f4f89b4ee96;a product you fancied;
en_US;1a11880241cf7804c455fbdf50c59ccf;{name count} others;In the phrase: "{name1} and {name count others} are lolling at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;1a7e7cc7937bf8060ace518bbd7273dd;{name1} and {name2} are applauding {content1} on {GetSocial C ac}.;
en_US;1a835191dedda1d89ecf281f5b0e16e0;a product {name} thought about;
en_US;1a85b45e22127b52b0ee5e9070010e5e;{name} is agreeing with {number} contents.;
en_US;1aafe02dd5bdd7fd55c39f9ac6435180;{name1} is approving a content on {GetSocial C ac}.;
en_US;1ada0c57e5caccbec000d46b91784633;{product count} products;In the phrase: "{name1} and {name2} are thinking about {product count products} on {GetSocial C ac}."
en_US;1add8ebf9f8cb13a242b4bb2939b6c6b;{name} respected a content.;
en_US;1b0804e73a43b62c1b9349f3c4107755;{name1} and {name count others} respected {content1} on {GetSocial C ac}.;
en_US;1b0a7761313ca250070cfc263a5fae41;{name1} and {name count others} opposed a content on {GetSocial C ac}.;
en_US;1b0d2b355f9850adfafd5ac198292ef5;{content count} contents;In the phrase: "{name1} and {name count others} applauded {content count contents} on {GetSocial C ac}."
en_US;1b2ef60bae019ac785c3c6eb223f677b;{name1} and {name2} agreed with {content1} and {content2} on {GetSocial C ac}.;
en_US;1b4af465b07d143163c24e97a9bae891;{name} is smiling at a product.;
en_US;1b8e811efb82af7f91a93a083f65644f;{name1} and {name2} smiled at {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;1b9ac469a3ec50e3b056946f112008fa;{name} is reacting to {number} products on {application}.;
en_US;1bbbf20732d9a67d772067f30379d26d;{name1} and {name count others} are disagreeing with {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;1bbef37b45e05740ab03404bf12b92e2;{name1} disapproved this.;
en_US;1bc45813c3cd46024e0e52b6679c4d8d;{content count} contents;In the phrase: "{name1} is disapproving {content count contents} on {GetSocial C ac}."
en_US;1bcacbfe5c0b47706718cf3a58369bdb;{name1} and {name count others} demanded {product1} and {product count other products} on {GetSocial C ac}.;
en_US;1be7a69dea5fd66fb530a882517f5bec;{name count} others;In the phrase: "{name1} and {name count others} supported {content1} and {content count other contents} on {GetSocial C ac}."
en_US;1c03feae9ae989d14a648ff0aff368e8;{name count} others;In the phrase: "{name1} and {name count others} are supporting {content1} on {GetSocial C ac}."
