Language;Hash;Sentence;Context
en_US;065afbd9fd2ef8b07d7d6f2ed9c5e8c0;{content count} contents;In the phrase: "{name1} is wishing for {content count contents}."
en_US;0669ced7c2caba29da8868369e7e9990;contents he supported;
en_US;067bf3a15e6a31492fe0dc174a970772;contents {name} lolled;
en_US;067e6998a7f12f0e49f19a4ef0a295fc;{name1} and {name count others} are supporting {content1} and {content2}.;
en_US;0692eef059daabb5556f2cfd4aa2678d;{name} asked you for {=[count] products and other requests}.;
en_US;06c85191a346088a5b91585a8c4c395f;1 other respected this. Be the first of your friends.;
en_US;06d91db5d073e7859ac11628dd9c8807;{name1} respected this.;
en_US;07085d4d36e77493acfd9e8a93f655f7;{name1} and {name2} are supporting {content1} and {content count other contents}.;
en_US;07148ce0c1375d935310863a8e836457;{name1} and {name count others} agreed {content1} and {content count other contents}.;
en_US;0757c9fe10abb4499e7fce80daf197c8;{name1} and {name2} are respecting {content1}.;
en_US;07b3d253b7132d5c85be79998b15af11;{name1} and {name2} agreed {content1} and {content count other contents}.;
en_US;07b83f7e0fd1fbca480acbc0ab5cfbbb;{name count} others;In the phrase: "{name1} and {name count others} are respecting {content count contents}."
en_US;07c2d79eedc27312876bc4facfd54fbe;1 other reacted to this. Be the first of your friends.;
en_US;07cb8aae1de7faff345990f7ba88cab8;{content count} contents;In the phrase: "{name1} and {name2} are protesting {content count contents}."
en_US;07d69376f69c6f6a2465d57af61f455b;{content count} other contents;In the phrase: "{name1} and {name2} lolled {content1} and {content count other contents}."
en_US;0812a960aae0630f69eecff0dda47a59;{name1} is wishing for {product1}.;
en_US;08209052d6b0affea914211022649fa9;contents they suggested;
en_US;08558e6b95b78397148fbbbbe0f1fe6c;{content count} contents;In the phrase: "{name1} is smiling {content count contents}."
en_US;08737d5fee4511f19792727e6e6c4bb1;{name1} and {name2} like {product1} and {product2} on {App Name}.;
en_US;088df9f6782851bf565ff5627a8f9fc0;{name1} and {name count others} are suggesting a content.;
en_US;08bb8b5658a7c5d14d95512c5f1e7739;{name} is disagreeing {number} contents.;
en_US;08db1da796155a25abb84d9ac15f35bf;a content you loved;
en_US;08f18bf4986c9ce3b703570f677d5d6b;{name1} is smiling {product1} and {product2}.;
en_US;091e268b646b60efd83b77e7d08ba32b;{name1} and {name2} sent you {=a content and other requests}.;
en_US;09307621c88f673c386add35778bce96;a content you lolled;
en_US;094ef7fd90d36c3cf221ffac444ceffc;{name} asked you for {=a product}.;
en_US;09c3ed4dd25d04051c19f1cd71d39ff8;{name1} and {name2} fancied {product count products}.;
en_US;09c9ba6aedcb60f8513131d4d4124a5f;{name1} and {name count others} supported {content count contents}.;
en_US;09e13a93ccb75856b59272a2025c1f30;a content they supported;
en_US;0a0949a08642b6185e687addfe017ee8;{name1} and {name count others} reacted to {content1}.;
en_US;0a3b8f3dc91a0b32605e067a2fe66531;{name1} and {name2} lolled {content count contents}.;
en_US;0a3eb293596b3dc711e98860225eecab;a content and other requests;In the phrase: "{name} sent you {=a content and other requests}."
en_US;0a670df5fd8ae9fbbd0e4c957171af7d;{name1} is loving {content count contents}.;
en_US;0a6ba42b3d7ce0a1cc72008790d006a9;{content count} contents;In the phrase: "{name1} loved {content count contents}."
en_US;0a77ea49f638a1a5eba74a4b64042bd7;{name1} and {name2} reacted to {content count contents}.;
en_US;0a995234a9c9d727a9e695bed4c34a45;{product count} other products;In the phrase: "{name1} and {name2} loved {product1} and {product count other products}."
en_US;0ad1eeb4b3c6297f877c92f064a30546;{name1} and {name count others} applauded {content1} and {content count other contents}.;
en_US;0ad26e0c5da970b55572377ccffee1d1;{name1} and {name count others} are loving {product1}.;
en_US;0ad5eb57d5c66ec45cc66186f26038ab;{name} smiled a content.;
en_US;0ad856edd8f4637e971d706d5ec6dd10;{name1} supported {content1}.;
en_US;0ae1fbbacea27a943a6f7bd2f04b19a4;{name1} and {name count others} liked {product1} on {App Name}.;
en_US;0ae6ebaa585d29f4bf82deca43b0bd2d;{name1} is thinking a content.;
en_US;0aebdc6d73741afe3881a47de2501510;a content and other requests;In the phrase: "{name1} and {name count others} bought you {=a content and other requests}."
en_US;0af81fb8ca3b34139e685e8029260c1e;a content they applauded;
en_US;0b00757b3be3a6bc34bdd3fd9b81b1f3;{name count} others;In the phrase: "{name1} and {name count others} had {product1} and {product2}."
en_US;0b2429c36efd56558cadebfbc894594c;contents they wished for;
en_US;0b2dcceb80e2f18b287c8f48985c140f;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {content1}."
en_US;0b54977744bf4cd8144ee3d91715e06e;{name1} and {name2} smiled {product count products}.;
en_US;0b62e608fa404f7843bac6e692875eb3;{name1} and {name count others} are opposing a content.;
en_US;0b958f3d10e66ef0a735f673221d711e;{name1} is smiling {content1} and {content2}.;
en_US;0b99dac74379e32bdb151cbc9aad140a;{name1} and {name2} like {product1} and {product count other products} on {App Name}.;
en_US;0b9e625f1cc42efb33ad8d60b4f8951c;{content count} contents;In the phrase: "{name1} applauded {content count contents}."
en_US;0ba5c0475b8856df32512814e03b1a72;{name1} and {name count others} are reacting to a product.;
en_US;0ba70b88709f2e82ab236d1b6a1893b6;{name} supported a content.;
en_US;0bd835ab429bea6b23f0742f1d74d6e7;{name} sent you {=a content and other requests}.;
en_US;0bdf421bf0b9ed72125e7520b9c9a8a8;{name1} and {name2} had {product count products}.;
en_US;0bf78d0eb84776e11327ce037e52e009;{name1} loved {product count products}.;
en_US;0c0cb17647b17274ce5786c91a3e6efe;Is approving {content1} on {GetSocial}.;
en_US;0c2c27bb66d6141a3941f113a271bb95;{content count} contents;In the phrase: "{name1} and {name count others} are disapproving {content count contents}."
en_US;0c517c3cefe736c3af946b8c76a0b947;{name count} others;In the phrase: "{name1} and {name count others} disapproved {content1} and {content count other contents}."
en_US;0c5e717569bb4546fc09a5b66ca77a1a;contents they reacted to;
en_US;0c604639a96e721919c659247092b94f;{name count} others;In the phrase: "{name1} and {name count others} are smiling a product."
en_US;0c7d4408a1ddc0683d87a2f2e32f0fb2;You and {name1} reacted to this.;
en_US;0c7eed86906b776f22dca44796cf8e6f;{name1} and {name count others} are fancying {product1} and {product2}.;
en_US;0c8af5f744e467d579b5818526786c42;{name1} liked {content count contents} on {App Name}.;
en_US;0c920aa3a906ca3c46d4bf574f07a40d;{number} others protested this. Be the first of your friends.;
en_US;0cbdb8830b41822a5c960d574875d72d;{name1} is suggesting {product count products}.;
en_US;0cc84c437e7a7f99717c165ef6687b91;{name count} others;In the phrase: "{name1} and {name count others} like {content count contents} on {App Name}."
en_US;0d0b4a3e4248ae78c73c5994ab63fd0a;You and {number} others needed this.;
en_US;0d29575c06557e48bff94961ff502b41;{name} likes {number} contents on {application}.;
en_US;0d5cbf26e175fbbcfd55d036a6c73fdc;1 content;In the phrase: "{=1 content} sent by {name}"
en_US;0d7c582db9f6204d14db377db9dfc0ce;{name1} and {name count others} respected {content1} and {content2}.;
en_US;0d8b6018723462ac46c6e37050477ae9;{content count} other contents;In the phrase: "{name1} thought {content1} and {content count other contents}."
en_US;0da9e498adda3632cf1cb30f134fec20;{name1} and {name count others} smiled {content1}.;
en_US;0db38c69aa7a74c1e86616a475223a9f;{name1} and {name2} wished for {content1} and {content count other contents}.;
en_US;0dd3d2b81680c976c93c8fdd3c3a9076;Is protesting {content1}.;
en_US;0defdd4366275213ee95a66edb68a406;{name1} and {name2} loved {content count contents}.;
en_US;0df0d0d780041debc9a853351c7c33a7;a content he liked;
en_US;0dff5c17c2c568390fcad5ec5b4ea7b1;contents you applauded;
en_US;0e1bddc67bf4d2556dcfb06700608e2a;{name1} and {name2} lolled {product1}.;
en_US;0e34e65910d0a84a354b580f0e04b2f2;a content {name} applauded;
en_US;0e7a656982de9b451d737fd1b1259acc;a content he applauded;
en_US;0eac8023f6bd7817ad2dda0792798be3;{name1} likes {content count contents} on {App Name}.;
en_US;0ee2fe49b7f201cc4f95d756a2ab0929;{name count} others;In the phrase: "{name1} and {name count others} suggested {content1} and {content count other contents}."
en_US;0ef4c76f13e4b5751e0ad1204c8ae7c7;{name1} and {name count others} lolled a product.;
en_US;0f00a458927b1c3256985959cc5db364;{name count} others;In the phrase: "{name1} and {name count others} are thinking {product count products}."
en_US;0f04a3fbd3811adb509f54904cb9b2f4;{name count} others;In the phrase: "{name1} and {name count others} are fancying {product count products}."
en_US;0f7f32baf1d5f391e470b679d0b4897a;{name1} and {name count others} are protesting {content count contents}.;
en_US;0f9a24808340d55640c2de2b5e3a3295;{name} had {number} products.;
en_US;0fcc1c9b9b74f9695f833d9758ef91bc;You and {name count} others supported this.;
en_US;0fedd0aa50c36f8ba173a4c6e958c8b4;{name1} and {name2} reacted to a content.;
en_US;104c8ceae112eb6acbecc05649ca3095;1 other lolled this.;
en_US;10783d7b3ef87cd07fd92378aef06dc8;{name count} others;In the phrase: "{name1} and {name count others} are supporting {content count contents}."
en_US;1080a96ee28095787e9fd201f5faeb5d;{name1} and {name count others} demanded {product1} and {product2}.;
en_US;10982b63d5ffbf2f194d09cf475662d7;{name count} others;In the phrase: "{name1} and {name count others} bought you {=a content and other requests}."
en_US;10b9686c93a8e78330a3a3ba1fd5c318;{name1} and {name2} disagreed this.;
en_US;10c448a5507ed96c02e4cc9b76b1740a;{content count} other contents;In the phrase: "{name1} is thinking {content1} and {content count other contents}."
en_US;10c621f928f015f84396e385d0aa6830;contents she approved;
en_US;10d4b8d3ef71732ff130d49a027aa788;{product count} products;In the phrase: "{name1} is smiling {product count products}."
en_US;10ed75ae180f76d782cafb3347ef9905;products they fancied;
en_US;10eda0dba01178265f8a760005c5a739;{name} applauded {number} contents.;
en_US;10f24828c7ea5b0d94f51e150e9b121c;{content count} other contents;In the phrase: "{name1} and {name count others} smiled {content1} and {content count other contents}."
en_US;1108b0fe0b0b959bc473e1910c5f43f0;You fancied this.;
en_US;110a8adb83e782e29dc58a1c30be054e;{count} products;In the phrase: "{name1} and {name count others} bought you {=[count] products}."
en_US;11107c4a4110014c0e625dccfac42593;{number} others wished for this. Be the first of your friends.;
en_US;11191375ebb614ff89d79b3cf4255512;{name count} others;In the phrase: "{name1} and {name count others} reacted to {product count products}."
en_US;1134e595e04461589079ac6bea786627;{name1} and {name count others} are lolling {content count contents}.;
en_US;114cfd47128a15d0085146871acd4151;{name count} others;In the phrase: "{name1} and {name count others} sent you {=[count] contents and other requests}."
en_US;115ed9544a595953db64608a844a2b3e;{name1} supported {content1} and {content2}.;
en_US;1165fb0510f239420742e3e4db2c7e1f;{name count} others;In the phrase: "{name1} and {name count others} bought you {=[count] contents}."
en_US;1168ac0a52cd10a6a3e3a5a8f12136f5;{name1} is thinking {content1} and {content2}.;
en_US;119b7eeeee975394bcdc4b7b482be4f3;products she wished for;
en_US;11c2daa0b3b7a671e06f9a66b606f99a;Is thinking {product1}.;
en_US;11effc1015b6dba354fda4a6591ae73b;{name1} and {name count others} are fancying {product count products}.;
en_US;11f3f6577c608c2898ef4d5e011b6897;{name count} others;In the phrase: "{name1} and {name count others} are smiling {product count products}."
en_US;11fb27acd64094e60a30027d4cf5e9bc;{name1} and {name count others} are suggesting a product.;
en_US;11fd09cb11a7af7cd39917bae19aa6f8;{=[count] contents} bought by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;12214acb1b8821f54e87adaa3a2a13ef;a product you loved;
en_US;126818bb6c1af7139e5d001096cf25c8;{name1} and {name count others} wished for {content1} and {content count other contents}.;
en_US;129dc21ebf6398b5a0acfdd66d056283;a content she supported;
en_US;12aad252c99f6cd83de26bc0fabad447;{name1} protested this.;
en_US;12b40c1f68805be9b5e31edbe818fd8d;{name1} and {name2} thought {product1} and {product count other products}.;
en_US;12cc7964ea3f337ce3b9f62f127f703c;Liked {product1} on {App Name}.;
en_US;12e1e706b42dcc1b8606a28f4952e4e9;{name1} and {name2} thought this.;
en_US;12e7b7c890560ac79e7a1a442e10bdd7;{product count} other products;In the phrase: "{name1} smiled {product1} and {product count other products}."
en_US;12ec51bc8fdb7e762f664df3c54cb033;{name1} supported {content1} and {content count other contents}.;
en_US;1318888f4df5cbb7377bdebf3234aac7;You and {name count} others applauded this.;
en_US;136b839117e1758e13ab4b6396d9fc58;{name1} and {name count others} suggested {product1}.;
en_US;13993e76f1e27c650a49f6150787b5d2;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=a product and other requests}."
en_US;13a4bd8786c24b5858f87f219aa7fbbd;{content count} other contents;In the phrase: "{name1} and {name count others} are protesting {content1} and {content count other contents}."
en_US;13c964807071aae732ff23500c38f4c7;{name1} is fancying a product.;
en_US;13cd67503b3bc3523acb2beebac8d758;{name1} and {name count others} approved {content count contents} on {GetSocial}.;
en_US;13e80c90354531e00c3ee62426683d0e;{name count} others;In the phrase: "{name1} and {name count others} applauded {content1} and {content count other contents}."
en_US;141f48c043e3e09c3779988d88cb072c;{name1} and {name count others} are reacting to a content.;
en_US;141fbf8ee9a23d57031e64890af6378b;{name count} others;In the phrase: "{name1} and {name count others} disagreed a content."
en_US;14243f97f5e823c560993c3c6cdd2027;{name count} others;In the phrase: "{name1} and {name count others} reacted to a content."
en_US;143f7b38be88d53af38d3d96797578fd;{name1} and {name count others} wished for {product1} and {product2}.;
en_US;144d136bd75161252e1c20001742fabd;{name1} and {name2} liked {product1} and {product count other products} on {App Name}.;
en_US;14507ae4efce3a9ac8b166e0f64556f1;{name1} and {name count others} lolled {product count products}.;
en_US;1458d33c6c0630549f498e8e56fa9117;{product count} products;In the phrase: "{name1} and {name2} are thinking {product count products}."
en_US;146292fc7a78efb337263dd42ed4a18e;{name1} is applauding {content1} and {content2}.;
en_US;1463f9fb194536d6a6edf5c333f3428e;{name count} others;In the phrase: "{name1} and {name count others} liked {content1} on {App Name}."
en_US;146d840d84921ec5ef775e100525e171;{name1} wished for {content1}.;
en_US;147986a7a48ff009e7d93d22791e9b0a;{name1} fancied {product1}.;
en_US;14a0529ccc9dc870a2382b2560cd7c86;a product;In the phrase: "{name} sent you {=a product}."
en_US;14b3ff867eb435583c17674360da0eb8;{name1} and {name count} others applauded this.;
en_US;14c2ad5bd1d333794644dfea6cd7911b;You and {name1} demanded this.;
en_US;14cf4100a3983a26ee63cafb3fd2c5db;contents {name} agreed;
en_US;14d0e002a95999f1c60af569508a3a75;You and {name1} protested this.;
en_US;14eb4a4e2c708b0887ef3cc20dd5c6a9;a content and other requests;In the phrase: "{name1} and {name2} asked you for {=a content and other requests}."
en_US;1543da0307d54a46f8653624da34b928;{name1} and {name count others} are lolling a product.;
en_US;154d9e14a16d4cc93a4465ce9401f17c;{name1} and {name2} are fancying {product count products}.;
en_US;15555a4db9d00aad5efcf12b6940b907;{name1} respected {content1}.;
en_US;1568c65909feb98e4c04102570e2500b;{name1} and {name count others} suggested {content1} and {content count other contents}.;
en_US;1570c4be31f8d2e2517b91ab595c64a4;{product count} products;In the phrase: "{name1} and {name count others} needed {product count products}."
en_US;158caeed4e4d5d7191c7246f823dfd44;{content count} contents;In the phrase: "{name1} is thinking {content count contents}."
en_US;1599f01901a0aae386287f02603d79b0;{name1} and {name2} are opposing {content1} and {content count other contents}.;
en_US;15ba811bb9a66451e0b8f2c6bba715a8;{name count} others;In the phrase: "{name1} and {name count others} suggested {content1}."
en_US;15c0f9e9023146fd12d1ea2c8c5184aa;{name1} and {name count others} are reacting to {content1} and {content count other contents}.;
en_US;15c26ea7003aa7ab1642c13ee8d67f28;a content {name} opposed;
en_US;15c4e58672c9cf7ae25fc71c1616dc2e;{name count} others;In the phrase: "{name1} and {name count others} applauded {content1}."
en_US;15c5318a805eb36840d6e22071955eab;Is suggesting {content1}.;
en_US;15dc3d9982eeef607f671bf3707aff51;{name} bought you {=a product}:;preview of item that user gives to you in apprequest
en_US;163b2091fc71b7ab70d9fc40b47e46f1;{content count} other contents;In the phrase: "{name1} suggested {content1} and {content count other contents}."
en_US;165fae65e9f26fbe25676214a1916cf5;contents they approved;
en_US;16cc3db7b0e030337d881b4e62cd2dcd;{name1} is loving {product count products}.;
en_US;16e1e08d7ff8f3f67f35e9243db349f8;{name1} and {name2} are smiling {content1} and {content2}.;
en_US;16f3785cc23ad198791938e098e278ea;contents {name} smiled;
en_US;17378660c54b10c8075a4509149e470e;{name1} and {name count others} are suggesting {product1}.;
en_US;17463ab8a59742d1e60d626bd9d296c6;{product count} other products;In the phrase: "{name1} is reacting to {product1} and {product count other products}."
en_US;175b85b8a1cca336da9913c0d95b8ca6;{name count} others;In the phrase: "{name1} and {name count others} are reacting to a content."
en_US;177426063362e9428cb8068d6ef87a4a;{name1} and {name2} opposed {content1}.;
en_US;17db40bf3d14b8fe3cd184e26da295b5;{name1} and {name count others} approved {content1} and {content count other contents} on {GetSocial}.;
en_US;1800e3a5032d1d19259afbf0854b91a2;{name count} others;In the phrase: "{name1} and {name count others} wished for {product1}."
en_US;183d04f55bd9a43740bc5c5f44875c65;{name} had a product.;
en_US;1866911f39b6e1a304a866b0fa16e08a;{name1} likes {product count products} on {App Name}.;
en_US;189a035f359414b1f15d2d3098b13835;contents {name} loved;
en_US;189c60a0cccba55ea948c3381d5f503b;a product you needed;
en_US;18a03991df8e7d6bb9c27c5237b2716d;{count} contents and other requests;In the phrase: "{name1} and {name count others} sent you {=[count] contents and other requests}."
en_US;18ba6228cd1c64efba63e56cc0d79ae7;{name1} and {name count others} sent you {=a product and other requests}.;
en_US;18f166b84e2c0f498e711d820dede87f;You and {number} others protested this.;
en_US;1929d4d9dacc37c23054810f104419be;{name} disagreed a content.;
en_US;1944d17c72eebc0e103e52853d66f133;{name count} others;In the phrase: "{name1} and {name count others} are lolling {content1} and {content2}."
en_US;194b24a67970cee51a6869b49052203e;{name1} and {name count others} loved {product1}.;
en_US;194b3f4f17708be0a7a419c85bb25818;products she reacted to;
en_US;1957f8dc3a2206e0edc34af5e6aef500;1 other wished for this.;
en_US;195b347df7e764617bb4b54b0db4889f;{name1} reacted to {product count products}.;
en_US;19844e0756200c4fdf6bd099a4000294;{name count} others;In the phrase: "{name1} and {name count others} thought {product count products}."
en_US;1989eedc977e6bb5f9e0bc5811b9362a;{name1} needed {product1}.;
en_US;19c6a7641f8b280419c268af282a8625;{name} sent you {=a product}:;preview of item that user gives to you in apprequest
en_US;19c6e4c8537c21a0d560429db29856e6;{name1} and {name2} thought {content1}.;
en_US;19d08474cf96b89e27ce0f4f89b4ee96;a product you fancied;
en_US;1a0495e942cf455ae2d4b101386020ad;{name1} thought this.;
en_US;1a445b9482cde953eba98906ccae1eea;Is lolling {content1}.;
en_US;1a5266a5d799335d4d019b9c904ebe49;Be the first of your friends who is agreeing this.;
en_US;1a72e91fb17a462b2fd944b1ac89d794;a product and other requests;In the phrase: "{name} bought you {=a product and other requests}."
en_US;1ab410cbc4524583a1cfdc65ed917b86;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {content1} and {content2}."
en_US;1ac153d5d998afb45ca753574c2478cf;{name count} others;In the phrase: "{name1} and {name count others} fancied {product1}."
en_US;1ace9b71f1c6f9dbc45060741cd3b39b;{name1} and {name2} bought you {=[count] products and other requests}.;
en_US;1adacddf9e0f4a613895ca062992a37c;{name1} and {name count others} are wishing for {product count products}.;
en_US;1add8ebf9f8cb13a242b4bb2939b6c6b;{name} respected a content.;
en_US;1b08600711e7aba8935122fe9d3419d1;{product count} products;In the phrase: "{name1} and {name count others} had {product count products}."
en_US;1b5aa919379616efb45778222306b80d;{content count} contents;In the phrase: "{name1} and {name count others} are lolling {content count contents}."
en_US;1b68a694fae6b5d172d6f0aacf768c6e;{name1} wished for {product1} and {product2}.;
en_US;1b912d003b0e4f0aa8452520439c1a88;{name1} is supporting {content count contents}.;
en_US;1bbef37b45e05740ab03404bf12b92e2;{name1} disapproved this.;
en_US;1c07fac3d406f64bc86df2d44bd9147e;a content she disapproved;
en_US;1c32fc7240d721718fa2a4a841e04f09;{name count} others;In the phrase: "{name1} and {name count others} protested {content count contents}."
en_US;1c39c79e16c58cc5fbdaf9667fa9a0b6;{count} products;In the phrase: "{name1} and {name2} sent you {=[count] products}."
en_US;1c3aae8967d63d832576982b64c8636a;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=a content and other requests}."
en_US;1c66b88667af826c4c2a2016804b2818;{content count} other contents;In the phrase: "{name1} and {name count others} are agreeing {content1} and {content count other contents}."
en_US;1c996f009fed97c07bc8278cb2eb4d55;{content count} other contents;In the phrase: "{name1} is reacting to {content1} and {content count other contents}."
en_US;1cec1ebafc9340bcfb125241fb40accd;{name count} others;In the phrase: "{name1} and {name count others} liked {product1} and {product2} on {App Name}."
en_US;1ceffedefd22b74f6c7fceaecd6ec55c;{name1} and {name2} disapproved {content1} and {content count other contents}.;
en_US;1d1084ece2ef81843bc7cdfbdfdf8f6e;{name1} and {name count others} smiled {content count contents}.;
en_US;1d308e6f0a574d974a36fab2528de544;{name count} others;In the phrase: "{name1} and {name count others} are needing {product1}."
en_US;1d4493a10314e76bdc8a29ff2fa745de;{name1} supported a content.;
en_US;1d628b5c59a2dea2efd72d3a30b8b0ed;{name1} and {name count others} smiled {content1} and {content2}.;
en_US;1d721449b5fda1db6a7939debbeeec60;{name1} and {name2} are lolling {product1} and {product2}.;
en_US;1d7962cc34a4f9b2dc62b55fb4d6e602;a product {name} demanded;
en_US;1d90cf64acf85c55d9b7cd8d6f4e7ece;{content count} other contents;In the phrase: "{name1} liked {content1} and {content count other contents} on {App Name}."
en_US;1d91db90aad627fa4e2dffec9d344a2b;{name1} is agreeing a content.;
en_US;1db4b8fa055487c7207e409919c5bcd6;{product count} other products;In the phrase: "{name1} and {name2} suggested {product1} and {product count other products}."
en_US;1dd6d2c69f2f6b773fec6aebda41c713;{content count} other contents;In the phrase: "{name1} and {name count others} are reacting to {content1} and {content count other contents}."
en_US;1e031ee224711fb01599d5dab4b995f7;{name1} and {name count others} are thinking {content1} and {content count other contents}.;
en_US;1e56044b8a4372a6ada9c13e06096382;{name1} and {name count others} had a product.;
en_US;1e6dc875703c3341eb0ed21759fb0050;{name1} and {name2} agreed {content1}.;
en_US;1e7cb3960020e785ff6f9e4af860a361;{name1} and {name count others} sent you {=a content and other requests}.;
en_US;1e8ffd3393775da1ba4f5e9986f623e6;{name} bought you {=[count] contents}.;
en_US;1ea5b4c17f5acbe8570b7a052c441ce9;{name1} and {name count others} are reacting to {content1} and {content2}.;
